site,review,month,day,year,rate,sentiment,,,
agoda,If you are coming to Tagaytay for the view - this is the perfect place. The lake is stunning  and the view from the deck is amazing of the volcano and surrounding area. The hotel is right next to an amusement park - a bit of a wild place  but fun for the family. The hotel has a beautiful lobby and bar area  and the pool is cute and nice. Our room had dirty floors  the tub was not great  mirrors had not been cleaned in a long time  and overall  not 5 stay quality. The lobby is 5 star while the room is much closer to a 2 star room. Our dinner was pretty bad and while we did enjoy most of the breakfast food  the plates and trays at the buffet were often empty for long periods of time. The dining room was chaos during breakfast - more staff and more efficient staff are needed. My advice would be to find a small hotel in the area and get a more intimate experience and skip the Taal Vista.,Dec,23,2014,60,neg,,,
agoda,it was fun,Dec,23,2014,70,pos,,,
agoda,We had fun! A must try!,Dec,22,2014,83,pos,,,
agoda,GReat experience!,Dec,21,2014,90,pos,,,
agoda,Great taal lake view,Dec,19,2014,93,pos,,,
agoda,The stay was very satisfying. There were occasions though when other guests tend to forget that there were other guests staying in the hotel. Our first night was almost a fiasco with guests staying right above our room constantly trampling around their room. This was remedied though with prompt response to our request for change of room. In the new room though  defects continued to hound us with a dripping aircondition and a safe with weak batteries. The response to these complaints were prompt and remedies done were satisfactory. Then on our penultimate day  cleaning was haphazardly done with coffee mugs left unwashed and floor left improperly mopped.,Dec,18,2014,80,neg,,,
agoda,The deluxe rooms have ceramic floor tiles that give it a cheap feel. Toilet furnishings are minimal and budget hotel standard  but they price themselves 5 stars. Breakfast buffet spread limited  and the staff are too busy to clear tables to provide service standards expected from a 5 star hotel. Kids play room is a pathetic little room with minimal toys or books. Nothing here is near 4 star let alone 5 stars,Dec,18,2014,80,neg,,,
agoda,Had a lovely  will definitely return,Dec,14,2014,87,pos,,,
agoda,The location and view from the premier lake room can't be beat. Staff is very courteous and friendly. Spa is good though expensive. However  condition  cleanliness and food choices need to be upgraded.,Dec,14,2014,80,neg,,,
agoda,Everything is just perfect! From the rooms to the food up to the staff! Definitely going back! Cheers Taal Vista! :),Dec,13,2014,100,pos,,,
agoda,Excellent! Would definitely come back.,Dec,11,2014,100,pos,,,
agoda,Although they rate themselves as 5 star we feel they are overrating themselves knowing that most of their facilities are outdated. The price is too high for everything they offer.,Dec,11,2014,100,neg,,,
agoda,Excellent,Dec,09,2014,83,pos,,,
agoda,The staff is great they are very friendly and very hospitable. We have also tried the spa which I recomend. We had I good experience with it. Plus the food is another great experience. Overall I recommend this hotel.,Dec,08,2014,100,pos,,,
agoda,average and was disappointed as our first day and at 7am was woken-up by a loud music playing outside garden with no consiseration to their guests still asleep. Complained to the front desk but nothing happened not even apology.. Overall will not stay again,Dec,05,2014,37,neg,,,
agoda,"Taal Vista is a hotel with a lot of history. The location is unique and the pictures and history are fascinating to read. The view is brilliant, but you do not have to stay in the hotel. Our room was upgraded room had noppes view, and work going on. The pool is a swimming pool, nothing special. Breakfast is a habit. The lobby is stylish and classic. Beautiful view for coffee with piece of cake. The complete massage in the spa was very nice. It smelled a bit muffy in the room, but in the evening it's lovely to sit outside in the coolness. But that can be anywhere else too. Personally, I would like to have a drink or a drink with a view of Language Volcano. Overnight stays can be better done for the money. But for a night it was good to do it. There are many conferences and meetings in the hotel VAT.",Dec,04,2014,70,pos,,,
agoda,The room we got is old and a long walk from the lobby  restaurant  and parking area! Walk  walk  walk!,Dec,04,2014,80,neg,,,
agoda,it was ok  what was disappointing though was that i booked two rooms and we were assigned to 2 different floors. front office management should anticipate the needs of families.,Dec,02,2014,80,neg,,,
agoda,Comfortable and relaxed,Dec,02,2014,73,pos,,,
agoda,The room was spacious and comfortable. I would have wished that the door would offer more privacy since i can hear footsteps and noise coming from the corridor. Also  pls install bidet in all your water closets. Much thanks for the warm service.,Dec,01,2014,100,neg,,,
agoda,I expected too high  so was disappointed. Staff not very efficient. Food was too sweet for my taste. Does not seem to be worth the money.,Nov,29,2014,83,neg,,,
agoda,Nice and relaxing. The food is also good and they provide a lot of choices.,Nov,27,2014,67,pos,,,
agoda,Nice hotel with a great view. The only problem was that we were locked out of our room and I had to walk all the way to the front desk to have the key reset.,Nov,26,2014,100,pos,,,
agoda,good view  friendly staff  near entertainment areas,Nov,24,2014,87,pos,,,
agoda,We love the hotel  the staff  the food and the location. We will definitely stay here again,Nov,24,2014,90,pos,,,
agoda,Lovely  cool stay at the Batangas suite and premier rooms for our family of 6. Parking was big and generous  same as lobby and sitting areas. Reception  porter and waiters were so attentive to our needs. Even at the breakfast room  plates were cleared swiftly. The simple furnishings of the place does not overshadow the hotel's biggest selling point  the VIEW. No amount of expensive or grand adornment can rival what it naturally has. Just one minor suggestion  we hope reception guides where to park depending on room location considering its such a long building and has 2 lobbies and underground parking. People with walking problems have to alight near their rooms.,Nov,23,2014,90,pos,,,
agoda,Short but pleasant stay at the hotel. The airconditioning unit could use some improvement though and the luggage service took a while as we were checking out but the very helpful bellboy made up for it anyway.,Nov,22,2014,97,pos,,,
agoda,We stayed in an old wing. Far from lobby. Main complaint was that walls were paper thin. Could here the people in the room next to me watching TV at 1am!,Nov,20,2014,67,neg,,,
agoda,I love it and will def come again!,Nov,20,2014,97,pos,,,
agoda,Had they not found an early 8a.m available room we would have gone elsewhere despite our room prepayment. Service is slow.,Nov,18,2014,100,neg,,,
agoda,Terrific,Nov,18,2014,57,pos,,,
agoda,Nice staff  good food. Good to be here.,Nov,16,2014,87,pos,,,
agoda,Had a great time and even when the hotel was crowded with events  they make it a point to find parking for hotel guests. It was beside the SkyRanch so we just walked over and had a fun weekend...,Nov,10,2014,100,pos,,,
agoda,Awesome. Great food. The kids enjoyed the place. Awesome!!!,Nov,10,2014,90,pos,,,
agoda,Had a good stay but this hotel is in need of an upgrade. Our room had a gross stain on the main light shade in the room. I had to cover it with a towel so I didnt have to see it while in the room. Breakfast is just ok. Many of the hot items are not so hot. Nobody likes cold waffles  pancakes  or bacon. I found it odd that the toilet had no spray washer for all the local filipinos. Maybe a little overpriced.,Nov,07,2014,53,neg,,,
agoda,We tried the promo online that's why we got the Mountain View room. We didn't expect it to be that old and it seems that it was not well-maintained. The bathroom looks old and the smell was not so good. We also didn't like the furnishings. It's like we're not in Taal Vista at all.,Nov,07,2014,60,neg,,,
agoda,Had a good stay but this hotel is in need of an upgrade. Our room had a gross stain on the main light shade in the room. I had to cover it with a towel so I didnt have to see it while in the room. Breakfast is just ok. Many of the hot items are not so hot. Nobody likes cold waffles  pancakes  or bacon. I found it odd that the toilet had no spray washer for all the local filipinos. Maybe a little overpriced.,Nov,07,2014,53,neg,,,
agoda,We tried the promo online that's why we got the Mountain View room. We didn't expect it to be that old and it seems that it was not well-maintained. The bathroom looks old and the smell was not so good. We also didn't like the furnishings. It's like we're not in Taal Vista at all.,Nov,07,2014,60,neg,,,
agoda,I like it. Hopefully will come Bach soonest,Nov,06,2014,77,pos,,,
agoda,Great experience! Stayed in a premier room  i suggest that mgt. trim the tall trees since it obstructed our view from the 3rd floor.,Nov,06,2014,87,pos,,,
agoda,The room we got was at the old building. Not satisfied with the room  bathroom looks filthy. They need to renovate asap.,Nov,06,2014,67,neg,,,
agoda,the stay was pleasant  was able to re-charge from a very busy week.,Nov,06,2014,67,pos,,,
agoda,I like it. Hopefully will come Bach soonest,Nov,06,2014,77,pos,,,
agoda,Great experience! Stayed in a premier room  i suggest that mgt. trim the tall trees since it obstructed our view from the 3rd floor.,Nov,06,2014,87,pos,,,
agoda,The room we got was at the old building. Not satisfied with the room  bathroom looks filthy. They need to renovate asap.,Nov,06,2014,67,neg,,,
agoda,the stay was pleasant  was able to re-charge from a very busy week.,Nov,06,2014,67,pos,,,
agoda,we had so much fun  enjoy the view and the friendly staff are great.,Nov,05,2014,60,pos,,,
agoda,we had so much fun  enjoy the view and the friendly staff are great.,Nov,05,2014,60,neg,,,
agoda,overall stay was ok although rooms were a bit rusty... we appreciate their effort in giving us adjoining rooms since we were with our kids...,Nov,03,2014,100,pos,,,
