site,review,month,day,year,rate,sentiment,,,
booking,I was thinking of having the same level of food choices in Seda Hotel's breakfast buffet. But since that time  I was more focused on taking time to relax  I did not mind the food as long as it is edible and tastes just right.,Oct,27,2016,83,neg,,,
booking,All staff are courteous  even the maintenance/janitors stop to greet us. The place is very relaxing especially after we just backed out from the neighboring hotel with rude staff  it was worth it being there. I felt special with the 2 apples inside the room. Although the gesture is just a small thing  but the thought of receiving it unexpectedly made us happy.,Oct,27,2016,88,pos,,,
booking,Internet reception  poor,Oct,29,2016,82,neg,,,
booking,i love the location of Lake swing Hotel. The view is so awesome. You can see all view of taal lake and volcano. Also the foods in restaurant taste good. High five for these hotel. Will definitely go back here.,Oct,29,2016,87,pos,,,
booking,The water in the pool is too cold. I wish Taal Vista will add more pool with warmer water for the oldies...,Oct,29,2016,81,neg,,,
booking,Friendly staff,Oct,29,2016,85,pos,,,
booking,The amenities  especially the hotel room,Oct,29,2016,80,pos,,,
booking,There could have been a bidet beside the toilet. And working airconditioner  non leaking aircon would be greatly appreciated if improve; furthermore if improve to a modern type facilities inside the bathroom. Thanks,Oct,30,2016,84,neg,,,
booking,The ambiance  location and spectacular view of taal lake,Oct,30,2016,98,pos,,,
booking,bed rates pricy,Oct,31,2016,83,neg,,,
booking,We like most the breakfast buffet meal  so delicious!,Oct,31,2016,97,pos,,,
booking,The comfort room. There is no bidet. :/ so hard to wash. Faucets are far. You need to call housekeeping to request a dipper and bucket.,Oct,31,2016,82,neg,,,
booking,the breathtaking view,Oct,31,2016,96,pos,,,
booking,There were lots of fruit flies during our breakfast. On our first day I could not help but to request a housekeeping staff to clean the toilet seat and bowl because I had seen an unpleasant thing on it.but the staffs were all accommodating.there were facilities that need to be improved like the elevator and,Oct,31,2016,81,neg,,,
booking,I loved the champorado and the breath taking scenery - very close to taal volcano and lake!,Oct,31,2016,95,pos,,,
booking,They charge 25 usd for early check-in (!!). If the room is ready  why wouldn't we get in without paying additional extras...,Nov,01,2016,78,neg,,,
booking,My family is regular here. Whenever we go to Tagaytay  we stay at their hotel. We love the view of the Taal Lake from their premises.  The spa has amazing service. I usually complain & bruise a lot from other spa's services BUT NOT here :). My sister & I like Shiela because of her amazing skills in massage. The food from the lobby is great. My family likes to stay there most of the time while drinking coffee/hot choco & eating cake. Great ambience! I love the piano pieces. My parents love the singers. The buffet ...hmmm... it's decent. We just noticed that everytime we go there  the choices of the food is decreasing. We don't know. I must say that they used to have several choices.  The Taza has amazing pizza. Great ambience! great staff too!  Hmmm...did you try the room service? you should! we love it! leche flan turon & mixed veggies <3 <3 <3 AMAZING STAFF SERVICE! ....and I hope it stays that way! Last checked in: Nov. 1  2016,Nov,01,2016,94,pos,,,
booking,The bedsheet  pillow case  and the towel its too old... looks like a dirty its so untidy and itchy  Pls. Replace it. And their room has no carpet!,Nov,01,2016,78,neg,,,
booking,The view,Nov,01,2016,93,pos,,,
booking,CHECK IN TIME TOOK 30 MINS CABLE TV SIGNAL WAS INTERMITTENT WIFI WAS VERY SLOW TOILET HAD NO BIDET BUFFET WAS SO SO. ONLY THE EGG STATION SERVED HOT FOODS.,Nov,01,2016,67,neg,,,
booking,HOUSEKEEPING PERSONNEL WERE ATTENTIVE WHEN WE ASKED FOR EXTRA TOWEL AND BLANKET.,Nov,01,2016,92,pos,,,
booking,Food,Nov,01,2016,55,neg,,,
booking,Breathtaking view from veranda  approachable staff,Nov,01,2016,69,pos,,,
booking,Our room at the basement,Nov,02,2016,90,neg,,,
booking,The beef tapa,Nov,02,2016,85,pos,,,
booking,The hotel is a little bit old. Based on our experience  SOME rooms have broken hot/cold showers  dripping A/Cs  stagnant water in some areas whenever it rains.  UGH! the WI-FI has no signal at the MOUNTAIN WING  while they have weak signal at the the LAKE WING. The presidential suite needs to be renovated. I think they need to renovate ALL the rooms at the mountain wing.  I think they should hire a landscape architect too. They have beautiful trees & plants but it's too unorganized.,Nov,02,2016,90,neg,,,
booking,Our room (2 bedroom deluxe suite) was spacious and perfect for our family. The hotel grounds are lovely and our 2 year old had a grand time running around. The hotel also has direct access to the Skyranch and this was a huge bonus for us. Since traffic in Tagaytay could be a bummer  it's great that we had a lot of things to do inside the hotel. The food (breakfast buffet and a la carte choices in the Lobby Lounge) was good  too.,Nov,02,2016,86,pos,,,
booking,too crowded and HUGE... geared to mass family events. Site is enormous so room service takes forever to arrive.,Nov,03,2016,91,neg,,,
booking,food was OK. Staff very polite and well trained. Views are magnificent. place is very clean.,Nov,03,2016,87,pos,,,
booking,We were expecting for a good view  but we were given a room with a view of the rooftop and windows of the other rooms.  There was no bidet in the toilet and the way the toilet was designed  there was no door towards the inner room going to the shower area and the toilet room.  That's why the smell from the toilet comes out into the whole room. The aircon was leaking  but was eventually repaired when we called the front desk.  We asked for ice and some other requests but until we checked out  our requests were not attended to.,Nov,03,2016,94,neg,,,
booking,Staff were very friendly. View is nice.,Nov,03,2016,88,pos,,,
booking,I'm a regular but this is the first time Ive experienced that the towels have a smokey smell ,Nov,06,2016,88,neg,,,
booking,the overlooking view in taal volcano,Nov,06,2016,89,pos,,,
booking,Wifi connection is bad in mountain wing and room could have been perfect if not for the connecting doors.,Nov,07,2016,76,neg,,,
booking,Almost perfect.,Nov,07,2016,91,pos,,,
booking,The view of Taal..,Nov,08,2016,75,pos,,,
booking,long distance walking,Nov,09,2016,90,neg,,,
booking,Everything,Nov,09,2016,73,pos,,,
booking,Location and comfort.,Nov,09,2016,88,pos,,,
booking,None,Nov,12,2016,66,neg,,,
booking,All good,Nov,12,2016,55,pos,,,
booking,The waitresses of the Taza restaurant are not friendly. grumpyface,Nov,13,2016,44,neg,,,
booking,The staff are courteous  friendly and accommodating...big and nice room  the bathroom.is big. The food was good  healthy and plenty,Nov,13,2016,89,pos,,,
booking,Service was super slow.  They were nice but they took at least 15 minutes to get a glass of water or utensils even if there were only a few customers.  We stayed here for three days and all staff were not prompt with request.,Nov,13,2016,33,neg,,,
booking,The view is amazing plus the staff were very friendly - all of them!,Nov,13,2016,82,pos,,,
booking,Room rates are high,Nov,14,2016,44,neg,,,
booking,Buffet breakfast & location,Nov,14,2016,65,pos,,,
booking,The rooms in the Mountain wing are old and not worth the money. Also  it isn't connected to the hotel.,Nov,16,2016,67,neg,,,
booking,I liked the breakfast and the view. I liked our room in the lake view better than the one in Mountain view.,Nov,16,2016,98,pos,,,
booking,The bathtub has small cockroaches in them  this is located at the mountain view room and the toilet has a smell.Towels and sheets are not white and old grayish in color. The receptionist did not get back at us for our request of getting a drivers room .,Nov,16,2016,67,neg,,,
booking,The room is quiet  near the swimming pool  accessible to the main area. The service and food is very good  Errol did a wonderful job to serve us well. Concierge service is great.,Nov,16,2016,98,pos,,,
booking,Softer pillows please.,Nov,17,2016,88,neg,,,
booking,Nice location and view,Nov,17,2016,100,pos,,,
booking,Nothing,Nov,19,2016,81,neg,,,
booking,Location  view  fresh air  spa,Nov,19,2016,89,pos,,,
booking,No bidet in our room.,Nov,21,2016,78,neg,,,
booking,The room is perfect for family (2 bedroom)  the staffs are all nice and the food is great. I love the hotel itself  its so relaxing.,Nov,21,2016,89,pos,,,
booking,Nothing,Nov,21,2016,67,neg,,,
booking,The place was very nice very good service and the staffs were so helpful and kind,Nov,21,2016,98,pos,,,
booking,No elevator in Mountain side :(,Nov,23,2016,75,neg,,,
booking,Unfortunately our room.was located in a pocket garden...no view. We requested to.be transfer  however  all rooms overlooking  taal lake was occupied.,Nov,25,2016,88,neg,,,
booking,Location is good.,Nov,25,2016,80,pos,,,
booking,The room  it looks old and some parts already needs repair like the screen at the balcony. They also need to check the foods at the bar  some beverages already has rusts.,Nov,26,2016,87,neg,,,
booking,There's an extra bed..spacious.. There's a kiddie area.. Staff were soooo accommodating and helpful.,Nov,26,2016,86,pos,,,
booking,Given the price of the hotel  it is in need of immediate repairs for some of the room facilities like handles  door knobs etc. They're not very top of the line anymore .,Nov,27,2016,91,neg,,,
booking,The bathroom  the venue and the buffet breakfast,Nov,27,2016,81,pos,,,
booking,The breakfast made my partner sick every morning  I believe they probably do not cater for tourists. Most of the staff were pretty hopeless. The restaurant served my partner raw chicken at lunch!  Housekeeping were very nice but didn't clean rooms well during our stay. The pool closes too early. The games room is old and not looked after  the dart board had 1 dart. I personally wouldn't call this place 5 star.,Nov,28,2016,92,neg,,,
