neg,Kids play area was closed for renovation
pos,Very relaxing view
neg,Broken aircon poor quality of bed.
pos,Crispy bacon at the breakfast buffet
pos,The scenery and the breakfast.
neg,No value for money  too steep for available comforts. Small swimming pool considering the number of # guests and rooms  games rooms badly maintained with badly maintained pool table and games..gym has no glasses for drinking water!?
pos,Good location  good view  great food options
neg,going in and out of my room  its kind of far  going outside to the stairs and in to elevator
pos,location of my room have excellent view!
neg,The room is so dirty and most of all our door & window is broken.
pos,the food is good  the place so relaxing.
neg,There was no floor mat for the bathroom and i would have liked fresh milk in the refrigerator i don't like creamers.
pos,Best view in the world. Very nice staff  let us return to our room to shower even after we had checked out. (Taal volcano trek it very hot and dusty)
neg,Expensive hotel without even bidet installed in their bathroom. During the two days stay. Breakfast is good but i have to take my own coffee. The waiters just ignores me ehen im calling them. For two straight days. I dnt know if they choose who they serve coz the table besides me was well served. :(
pos,The scenery  cozy feel of the room and hotel.
neg,Nothing significant.
pos,The food was great it is in a perfect position with tremendous views and the staff were excellent
neg,The room and beddings too simple as well as the CR. This is a 2 star hotel
pos,The view
pos,The room's view The ambiance of the room and everywhere The breakfast
pos,Great room  excellent view of the lake. Breakfast was superb.
pos,The price rate for this hotel is not worth it. Theres nothing wow in this hotel except for the view but the bed and room are too simple like a 2 star hote.  The check was lousy  took us 45 mins standing wating to be entertained.
neg,dirty room terrasse missing clean towels empty dishes in the corridor. dirty Kid's corner Queing for breakfast. tour organisation
pos,Yummy breakfast!
neg,-had to call and request for towels and toiletries because these were not provided in the room when we got there -aircon not too cold even if it's set to lowest temp
pos,view point Taza restaurant breakfast
neg,I have stayed in this hotel twice. The first time  in 2013  was in the Lake Wing. I remember there being a lot of noise from Sky Ranch Park  are really inconvenient path to our room through a ballroom and up a flight of stairs before reaching the elevator (this is important if you're traveling with people with disabilities)  and incredibly bad service.  Despite deciding at that point that I would not return to this hotel  I decided to give it another chance in early 2016  in the Mountain Wing.  This wing is considerably older than the Lake wing  and while generally clean and maintained  the quality of our room was underwhelming.  On top of this  a regular stream of noisy guests in the hallway kept us up from 11pm to 3am. As they loud guests were always different  it didn't appear that calling the front desk would reduce the problem. When complaining to the Manager in the morning  I was again underwhelmed by the customer service.
pos,The weather
neg,Towels does not look clean (off-white). this is not a five star hotel. very old facilities like shower  etc.
pos,Exceptional service from caf veranda staff
neg,hard pillows...  old hard towel... only one towel and no face towel
pos,The hotel terrace has an undeniably good view of Taal Lake.
neg,There wasn't anything to do  and the food was really disappointing
pos,The view and spa was amazing
neg,rooms especially at the mountain wing looks old already; needs renovation Sink is leaking; all maintenance can do is place a towel on the floor to avoid slippage
pos,Our room is nicely located to my preferred view. Staff is very accommodating. Facilities are very nice.
pos,very convenient location
neg,I didn't like the fact that it was a short stay for me. Haha.
pos,Everything was just perfect. A paradise treat really. Beautiful and relaxing. Had the best view as well. Very nice
neg,The room was not clean  tiles from floor are coming off
pos,wonderful experience
neg,No blanket under the duvet...its unsanitary..late checkin though we requested for early checki in..requested for a non smoking rooms but we landed in a smoking room
pos,Breakfast.
neg,My towel was mistaken as hotel towel and I found my towel dirty and wet on the floor.
pos,only the view of the room
neg,- room door paint are peeling off - floors are not clean - pillow covers are not white enough and stained  - bathroom tiles grout are not clean  - the smell of the room is moldy - I thought all their rooms has been renovated and turned to modern furnishings which shows in the picture - the rooms are not sound proof. you can hear the trolleys and kids in the hallway
pos,Location  room and room size
neg,nothing
pos,the service was excellent
